2025/01/10 23:13:31.241, 25.02 W, 0 %, 5 MiB, 16384 MiB
2025/01/11 00:59:28.357, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 00:59:29.392, 33.97 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 00:59:29.395, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 00:59:30.431, 33.97 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 00:59:30.435, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 00:59:31.472, 35.67 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 00:59:31.476, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 00:59:32.512, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 00:59:32.515, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 00:59:33.550, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 00:59:33.554, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 00:59:34.589, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 00:59:34.593, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 00:59:35.628, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 00:59:35.632, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 00:59:36.667, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 00:59:36.671, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 00:59:37.709, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 00:59:37.712, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 00:59:38.747, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 00:59:38.750, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 00:59:39.787, 34.70 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 00:59:39.791, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 00:59:40.827, 34.22 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 00:59:40.830, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 00:59:41.865, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 00:59:41.868, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 00:59:42.903, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 00:59:42.906, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 00:59:43.941, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 00:59:43.944, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 00:59:44.980, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 00:59:44.983, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 00:59:46.018, 30.59 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 00:59:46.021, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 00:59:47.058, 30.58 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 00:59:47.061, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 00:59:48.097, 30.58 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 00:59:48.100, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 00:59:49.137, 39.53 W, 41 %, 2827 MiB, 16384 MiB
2025/01/11 00:59:49.144, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 00:59:50.179, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 00:59:50.183, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 00:59:51.217, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 00:59:51.222, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 00:59:52.257, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 00:59:52.262, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 00:59:53.296, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 00:59:53.302, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 00:59:54.336, 34.70 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 00:59:54.341, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 00:59:55.377, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 00:59:55.381, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 00:59:56.417, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 00:59:56.420, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 00:59:57.454, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 00:59:57.460, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 00:59:58.494, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 00:59:58.499, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 00:59:59.534, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 00:59:59.538, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:00.574, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:00.579, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:01.614, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:01.617, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:02.652, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:02.655, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:03.691, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:03.694, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:04.730, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:04.733, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:05.769, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:05.773, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:06.810, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:06.814, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:07.848, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:07.851, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:08.887, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:08.890, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:09.925, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:09.929, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:10.966, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:10.969, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:12.005, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:12.008, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:13.045, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:13.048, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:14.083, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:14.086, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:15.125, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:15.128, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:16.167, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:16.170, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:17.207, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:17.210, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:18.245, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:18.248, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:19.283, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:19.287, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:20.322, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:20.326, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:21.362, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:21.366, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:22.402, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:22.405, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:23.441, 43.60 W, 0 %, 2827 MiB, 16384 MiB
2025/01/11 01:00:23.444, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:24.480, 34.70 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:24.485, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:25.523, 34.70 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:25.526, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:26.564, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:26.567, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:27.604, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:27.611, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:28.645, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:28.650, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:29.685, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:29.690, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:30.724, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:30.729, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:31.764, 31.08 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:31.768, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:32.803, 30.84 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:32.808, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:33.842, 30.59 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:33.847, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:34.883, 30.84 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:34.886, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:35.921, 30.84 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:35.924, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:36.960, 30.82 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:36.964, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:38.000, 30.59 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:38.004, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:39.040, 31.08 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:39.043, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:40.080, 34.22 W, 23 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:40.083, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:41.120, 34.22 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:41.124, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:42.159, 34.22 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:42.163, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:43.200, 34.22 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:43.203, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:44.238, 34.22 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:44.242, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:45.276, 34.22 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:45.280, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:46.316, 34.22 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:46.320, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:47.357, 34.22 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:47.360, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:48.394, 34.22 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:48.398, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:49.433, 34.22 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:49.436, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:50.472, 34.22 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:50.475, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:51.510, 34.22 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:51.513, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:52.550, 34.22 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:52.554, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:53.588, 34.22 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:53.593, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:54.628, 34.22 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:54.632, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:55.667, 34.22 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:55.670, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:56.707, 34.70 W, 27 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:56.710, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:57.745, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:57.748, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:58.785, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:58.788, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:00:59.823, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:00:59.826, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:00.861, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:00.864, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:01.900, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:01.903, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:02.938, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:02.941, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:03.976, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:03.979, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:05.015, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:05.019, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:06.055, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:06.058, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:07.093, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:07.097, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:08.134, 34.70 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:08.137, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:09.174, 34.70 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:09.177, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:10.208, 34.70 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:10.212, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:11.247, 34.70 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:11.250, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:12.282, 34.70 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:12.285, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:13.322, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:13.325, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:14.359, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:14.363, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:15.397, 34.70 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:15.400, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:16.437, 34.70 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:16.441, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:17.476, 30.35 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:17.479, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:18.514, 30.84 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:18.517, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:19.554, 30.84 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:19.558, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:20.594, 30.84 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:20.597, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:21.633, 30.84 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:21.636, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:22.672, 30.84 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:22.676, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:23.714, 30.84 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:23.718, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:24.756, 30.84 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:24.760, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:25.795, 30.82 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:25.798, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:26.835, 30.82 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:26.838, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:27.874, 30.84 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:27.877, 27.13 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:28.914, 30.82 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:28.917, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:29.955, 30.82 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:29.958, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:30.993, 34.70 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:30.997, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:32.031, 34.44 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:32.038, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:33.074, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:33.080, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:34.114, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:34.119, 27.13 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:35.156, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:35.159, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:36.194, 34.70 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:36.198, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:37.233, 34.70 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:37.239, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:38.279, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:38.282, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:39.317, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:39.320, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:40.355, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:40.358, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:41.392, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:41.395, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:42.430, 34.44 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:42.434, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:43.471, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:43.474, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:44.510, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:44.514, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:45.550, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:45.553, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:46.590, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:46.593, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:47.630, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:47.633, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:48.671, 34.92 W, 5 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:48.674, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:49.711, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:49.714, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:50.749, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:50.752, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:51.787, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:51.792, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:52.828, 34.70 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:52.834, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:53.869, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:53.872, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:54.909, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:54.912, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:55.948, 34.70 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:55.951, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:56.986, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:56.989, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:58.024, 34.70 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:58.027, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:01:59.062, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:01:59.065, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:02:00.102, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:02:00.105, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:02:01.140, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:02:01.143, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:02:02.178, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:02:02.181, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:02:03.216, 30.84 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:02:03.220, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:02:04.256, 30.82 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:02:04.260, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:02:05.298, 30.59 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:02:05.301, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:02:06.336, 30.59 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:02:06.339, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:02:07.375, 30.84 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:02:07.378, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:02:08.414, 45.78 W, 13 %, 2829 MiB, 16384 MiB
2025/01/11 01:02:08.417, 26.86 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:02:09.453, 34.22 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:02:09.458, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:02:10.492, 34.22 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:02:10.497, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:02:11.531, 34.22 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:02:11.536, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:02:12.572, 34.22 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:02:12.576, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:02:13.610, 34.22 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:02:13.615, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:02:14.649, 34.22 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:02:14.654, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:02:15.689, 34.22 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:02:15.694, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:02:16.729, 34.22 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:02:16.733, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:02:17.768, 34.22 W, 0 %, 2815 MiB, 16384 MiB
2025/01/11 01:02:17.772, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/11 01:02:18.808, 34.22 W, 0 %, 2815 MiB, 16384 MiB
