2025/01/10 14:34:44.255, 25.27 W, 0 %, 5 MiB, 16384 MiB
2025/01/10 14:43:15.823, 35.17 W, 0 %, 1269 MiB, 16384 MiB
2025/01/10 14:43:15.829, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:16.864, 34.94 W, 0 %, 1269 MiB, 16384 MiB
2025/01/10 14:43:16.868, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:17.902, 35.16 W, 0 %, 1269 MiB, 16384 MiB
2025/01/10 14:43:17.907, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:18.940, 35.17 W, 0 %, 1269 MiB, 16384 MiB
2025/01/10 14:43:18.947, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:19.981, 34.92 W, 0 %, 1269 MiB, 16384 MiB
2025/01/10 14:43:19.986, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:21.021, 88.54 W, 100 %, 1321 MiB, 16384 MiB
2025/01/10 14:43:21.026, 27.10 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:22.058, 35.17 W, 0 %, 1269 MiB, 16384 MiB
2025/01/10 14:43:22.061, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:23.098, 35.17 W, 0 %, 1269 MiB, 16384 MiB
2025/01/10 14:43:23.105, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:24.139, 31.30 W, 0 %, 1269 MiB, 16384 MiB
2025/01/10 14:43:24.144, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:25.178, 35.17 W, 60 %, 1269 MiB, 16384 MiB
2025/01/10 14:43:25.185, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:26.217, 35.19 W, 0 %, 1269 MiB, 16384 MiB
2025/01/10 14:43:26.220, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:27.253, 34.94 W, 0 %, 1269 MiB, 16384 MiB
2025/01/10 14:43:27.256, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:28.291, 34.92 W, 0 %, 1269 MiB, 16384 MiB
2025/01/10 14:43:28.296, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:29.330, 35.19 W, 0 %, 1271 MiB, 16384 MiB
2025/01/10 14:43:29.335, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:30.370, 35.17 W, 0 %, 1271 MiB, 16384 MiB
2025/01/10 14:43:30.375, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:31.409, 34.94 W, 0 %, 1271 MiB, 16384 MiB
2025/01/10 14:43:31.414, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:32.447, 90.95 W, 100 %, 1323 MiB, 16384 MiB
2025/01/10 14:43:32.453, 27.09 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:33.488, 34.92 W, 0 %, 1271 MiB, 16384 MiB
2025/01/10 14:43:33.493, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:34.529, 34.92 W, 0 %, 1271 MiB, 16384 MiB
2025/01/10 14:43:34.532, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:35.568, 35.17 W, 0 %, 1271 MiB, 16384 MiB
2025/01/10 14:43:35.572, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:36.605, 38.80 W, 100 %, 1297 MiB, 16384 MiB
2025/01/10 14:43:36.612, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:37.645, 34.92 W, 0 %, 1271 MiB, 16384 MiB
2025/01/10 14:43:37.651, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:38.686, 34.92 W, 0 %, 1271 MiB, 16384 MiB
2025/01/10 14:43:38.691, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:39.726, 34.94 W, 0 %, 1271 MiB, 16384 MiB
2025/01/10 14:43:39.730, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:40.765, 35.17 W, 0 %, 1271 MiB, 16384 MiB
2025/01/10 14:43:40.769, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:41.803, 35.17 W, 0 %, 1271 MiB, 16384 MiB
2025/01/10 14:43:41.809, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:42.844, 34.92 W, 0 %, 1271 MiB, 16384 MiB
2025/01/10 14:43:42.848, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:43.883, 91.90 W, 14 %, 1323 MiB, 16384 MiB
2025/01/10 14:43:43.887, 27.10 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:44.923, 35.17 W, 0 %, 1275 MiB, 16384 MiB
2025/01/10 14:43:44.926, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:45.962, 34.92 W, 0 %, 1275 MiB, 16384 MiB
2025/01/10 14:43:45.966, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:47.000, 34.92 W, 0 %, 1275 MiB, 16384 MiB
2025/01/10 14:43:47.006, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:48.042, 35.17 W, 72 %, 1275 MiB, 16384 MiB
2025/01/10 14:43:48.045, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:49.079, 35.19 W, 0 %, 1275 MiB, 16384 MiB
2025/01/10 14:43:49.082, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:50.116, 34.92 W, 0 %, 1275 MiB, 16384 MiB
2025/01/10 14:43:50.120, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:51.158, 34.92 W, 0 %, 1275 MiB, 16384 MiB
2025/01/10 14:43:51.161, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:52.199, 34.92 W, 0 %, 1275 MiB, 16384 MiB
2025/01/10 14:43:52.203, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:53.239, 34.92 W, 0 %, 1275 MiB, 16384 MiB
2025/01/10 14:43:53.242, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:54.279, 34.92 W, 0 %, 1275 MiB, 16384 MiB
2025/01/10 14:43:54.282, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:55.319, 87.15 W, 100 %, 1327 MiB, 16384 MiB
2025/01/10 14:43:55.322, 27.10 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:56.359, 35.17 W, 0 %, 1275 MiB, 16384 MiB
2025/01/10 14:43:56.363, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:57.398, 34.92 W, 0 %, 1275 MiB, 16384 MiB
2025/01/10 14:43:57.402, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:58.435, 34.92 W, 0 %, 1275 MiB, 16384 MiB
2025/01/10 14:43:58.439, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:59.476, 35.41 W, 57 %, 1277 MiB, 16384 MiB
2025/01/10 14:43:59.480, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:00.517, 35.19 W, 0 %, 1277 MiB, 16384 MiB
2025/01/10 14:44:00.520, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:01.555, 34.92 W, 0 %, 1277 MiB, 16384 MiB
2025/01/10 14:44:01.559, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:02.594, 34.92 W, 0 %, 1277 MiB, 16384 MiB
2025/01/10 14:44:02.597, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:03.634, 35.17 W, 0 %, 1277 MiB, 16384 MiB
2025/01/10 14:44:03.638, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:04.673, 34.92 W, 0 %, 1277 MiB, 16384 MiB
2025/01/10 14:44:04.676, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:05.712, 34.92 W, 0 %, 1277 MiB, 16384 MiB
2025/01/10 14:44:05.715, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:06.751, 89.07 W, 53 %, 1329 MiB, 16384 MiB
2025/01/10 14:44:06.755, 27.09 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:07.792, 34.92 W, 0 %, 1277 MiB, 16384 MiB
2025/01/10 14:44:07.795, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:08.832, 34.92 W, 0 %, 1277 MiB, 16384 MiB
2025/01/10 14:44:08.835, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:09.870, 31.30 W, 0 %, 1277 MiB, 16384 MiB
2025/01/10 14:44:09.874, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:10.910, 35.19 W, 45 %, 1277 MiB, 16384 MiB
2025/01/10 14:44:10.913, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:11.950, 34.94 W, 0 %, 1277 MiB, 16384 MiB
2025/01/10 14:44:11.954, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:12.990, 34.92 W, 0 %, 1277 MiB, 16384 MiB
2025/01/10 14:44:12.993, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:14.026, 34.92 W, 0 %, 1277 MiB, 16384 MiB
2025/01/10 14:44:14.029, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:15.063, 34.94 W, 0 %, 1279 MiB, 16384 MiB
2025/01/10 14:44:15.067, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:16.100, 34.92 W, 0 %, 1279 MiB, 16384 MiB
2025/01/10 14:44:16.103, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:17.138, 34.92 W, 0 %, 1279 MiB, 16384 MiB
2025/01/10 14:44:17.141, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:18.177, 86.66 W, 34 %, 1331 MiB, 16384 MiB
2025/01/10 14:44:18.180, 27.33 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:19.216, 34.92 W, 0 %, 1279 MiB, 16384 MiB
2025/01/10 14:44:19.220, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:20.255, 34.94 W, 0 %, 1279 MiB, 16384 MiB
2025/01/10 14:44:20.259, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:21.294, 34.92 W, 0 %, 1279 MiB, 16384 MiB
2025/01/10 14:44:21.298, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:22.333, 91.19 W, 96 %, 1331 MiB, 16384 MiB
2025/01/10 14:44:22.337, 27.10 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:23.372, 34.92 W, 0 %, 1279 MiB, 16384 MiB
2025/01/10 14:44:23.377, 26.86 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:24.414, 34.92 W, 0 %, 1279 MiB, 16384 MiB
2025/01/10 14:44:24.417, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:25.450, 34.92 W, 0 %, 1279 MiB, 16384 MiB
2025/01/10 14:44:25.455, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:26.490, 35.17 W, 1 %, 1279 MiB, 16384 MiB
2025/01/10 14:44:26.495, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:27.530, 34.92 W, 0 %, 1279 MiB, 16384 MiB
2025/01/10 14:44:27.534, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:28.568, 34.92 W, 0 %, 1279 MiB, 16384 MiB
2025/01/10 14:44:28.573, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:29.608, 35.17 W, 0 %, 1305 MiB, 16384 MiB
2025/01/10 14:44:29.613, 26.86 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:30.648, 34.94 W, 0 %, 1281 MiB, 16384 MiB
2025/01/10 14:44:30.652, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:31.686, 34.94 W, 0 %, 1281 MiB, 16384 MiB
2025/01/10 14:44:31.691, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:32.725, 34.92 W, 0 %, 1281 MiB, 16384 MiB
2025/01/10 14:44:32.731, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:33.767, 35.65 W, 97 %, 1307 MiB, 16384 MiB
2025/01/10 14:44:33.770, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:34.809, 34.92 W, 0 %, 1281 MiB, 16384 MiB
2025/01/10 14:44:34.812, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:35.848, 34.94 W, 0 %, 1281 MiB, 16384 MiB
2025/01/10 14:44:35.853, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:36.889, 34.92 W, 0 %, 1281 MiB, 16384 MiB
2025/01/10 14:44:36.893, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:37.931, 35.17 W, 0 %, 1281 MiB, 16384 MiB
2025/01/10 14:44:37.934, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:38.970, 34.92 W, 0 %, 1281 MiB, 16384 MiB
2025/01/10 14:44:38.973, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:40.009, 34.92 W, 0 %, 1281 MiB, 16384 MiB
2025/01/10 14:44:40.012, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:41.050, 34.92 W, 0 %, 1281 MiB, 16384 MiB
2025/01/10 14:44:41.053, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:42.089, 34.92 W, 0 %, 1281 MiB, 16384 MiB
2025/01/10 14:44:42.092, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:43.128, 34.92 W, 0 %, 1281 MiB, 16384 MiB
2025/01/10 14:44:43.131, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:44.167, 34.94 W, 0 %, 1281 MiB, 16384 MiB
2025/01/10 14:44:44.171, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:45.207, 93.10 W, 47 %, 1333 MiB, 16384 MiB
2025/01/10 14:44:45.210, 27.10 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:46.246, 35.17 W, 0 %, 1285 MiB, 16384 MiB
2025/01/10 14:44:46.249, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:47.285, 35.17 W, 0 %, 1285 MiB, 16384 MiB
2025/01/10 14:44:47.288, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:48.326, 34.94 W, 0 %, 1285 MiB, 16384 MiB
2025/01/10 14:44:48.329, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:49.364, 35.17 W, 2 %, 1285 MiB, 16384 MiB
2025/01/10 14:44:49.367, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:50.403, 34.92 W, 0 %, 1285 MiB, 16384 MiB
2025/01/10 14:44:50.406, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:51.442, 34.92 W, 0 %, 1285 MiB, 16384 MiB
2025/01/10 14:44:51.445, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:52.482, 34.92 W, 0 %, 1285 MiB, 16384 MiB
2025/01/10 14:44:52.485, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:53.521, 34.92 W, 0 %, 1285 MiB, 16384 MiB
2025/01/10 14:44:53.524, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:54.561, 34.94 W, 0 %, 1285 MiB, 16384 MiB
2025/01/10 14:44:54.564, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:55.601, 34.92 W, 0 %, 1285 MiB, 16384 MiB
2025/01/10 14:44:55.604, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:56.647, 82.18 W, 100 %, 1313 MiB, 16384 MiB
2025/01/10 14:44:56.650, 27.10 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:57.685, 34.92 W, 0 %, 1285 MiB, 16384 MiB
2025/01/10 14:44:57.688, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:58.723, 34.94 W, 0 %, 1285 MiB, 16384 MiB
2025/01/10 14:44:58.726, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:44:59.761, 34.92 W, 0 %, 1285 MiB, 16384 MiB
2025/01/10 14:44:59.764, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:00.799, 34.92 W, 1 %, 1287 MiB, 16384 MiB
2025/01/10 14:45:00.802, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:01.836, 34.92 W, 0 %, 1287 MiB, 16384 MiB
2025/01/10 14:45:01.840, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:02.876, 34.92 W, 0 %, 1287 MiB, 16384 MiB
2025/01/10 14:45:02.879, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:03.914, 34.92 W, 0 %, 1287 MiB, 16384 MiB
2025/01/10 14:45:03.917, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:04.951, 34.92 W, 0 %, 1287 MiB, 16384 MiB
2025/01/10 14:45:04.954, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:05.989, 34.92 W, 0 %, 1287 MiB, 16384 MiB
2025/01/10 14:45:05.992, 26.86 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:07.026, 34.92 W, 0 %, 1287 MiB, 16384 MiB
2025/01/10 14:45:07.030, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:08.064, 88.10 W, 1 %, 1339 MiB, 16384 MiB
2025/01/10 14:45:08.069, 27.10 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:09.104, 34.94 W, 0 %, 1287 MiB, 16384 MiB
2025/01/10 14:45:09.109, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:10.143, 34.92 W, 0 %, 1287 MiB, 16384 MiB
2025/01/10 14:45:10.148, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:11.182, 34.92 W, 0 %, 1287 MiB, 16384 MiB
2025/01/10 14:45:11.188, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:12.223, 35.41 W, 67 %, 1287 MiB, 16384 MiB
2025/01/10 14:45:12.227, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:13.263, 34.92 W, 0 %, 1287 MiB, 16384 MiB
2025/01/10 14:45:13.266, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:14.300, 34.94 W, 0 %, 1287 MiB, 16384 MiB
2025/01/10 14:45:14.303, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:15.337, 34.92 W, 0 %, 1287 MiB, 16384 MiB
2025/01/10 14:45:15.341, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:16.378, 35.17 W, 0 %, 1289 MiB, 16384 MiB
2025/01/10 14:45:16.381, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:17.417, 34.92 W, 0 %, 1289 MiB, 16384 MiB
2025/01/10 14:45:17.420, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:18.457, 34.92 W, 0 %, 1289 MiB, 16384 MiB
2025/01/10 14:45:18.461, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:19.494, 92.15 W, 20 %, 1341 MiB, 16384 MiB
2025/01/10 14:45:19.498, 27.09 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:20.531, 34.94 W, 0 %, 1289 MiB, 16384 MiB
2025/01/10 14:45:20.537, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:21.572, 34.92 W, 0 %, 1289 MiB, 16384 MiB
2025/01/10 14:45:21.576, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:22.612, 34.94 W, 0 %, 1289 MiB, 16384 MiB
2025/01/10 14:45:22.615, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:23.650, 35.41 W, 76 %, 1289 MiB, 16384 MiB
2025/01/10 14:45:23.655, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:24.691, 34.92 W, 0 %, 1289 MiB, 16384 MiB
2025/01/10 14:45:24.695, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:25.731, 34.92 W, 0 %, 1289 MiB, 16384 MiB
2025/01/10 14:45:25.734, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:26.769, 34.92 W, 0 %, 1289 MiB, 16384 MiB
2025/01/10 14:45:26.773, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:27.809, 35.17 W, 38 %, 1289 MiB, 16384 MiB
2025/01/10 14:45:27.813, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:28.847, 34.92 W, 0 %, 1289 MiB, 16384 MiB
2025/01/10 14:45:28.853, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:29.886, 34.92 W, 0 %, 1289 MiB, 16384 MiB
2025/01/10 14:45:29.892, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:30.927, 34.92 W, 0 %, 1289 MiB, 16384 MiB
2025/01/10 14:45:30.932, 26.86 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:31.967, 35.19 W, 0 %, 1291 MiB, 16384 MiB
2025/01/10 14:45:31.971, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:33.004, 34.92 W, 0 %, 1291 MiB, 16384 MiB
2025/01/10 14:45:33.011, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:34.045, 34.92 W, 0 %, 1291 MiB, 16384 MiB
2025/01/10 14:45:34.050, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:35.085, 92.86 W, 100 %, 1343 MiB, 16384 MiB
2025/01/10 14:45:35.088, 27.10 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:36.124, 34.92 W, 0 %, 1291 MiB, 16384 MiB
2025/01/10 14:45:36.128, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:37.161, 34.92 W, 0 %, 1291 MiB, 16384 MiB
2025/01/10 14:45:37.165, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:38.200, 35.17 W, 0 %, 1291 MiB, 16384 MiB
2025/01/10 14:45:38.203, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:39.238, 35.40 W, 1 %, 1291 MiB, 16384 MiB
2025/01/10 14:45:39.241, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:40.275, 34.92 W, 0 %, 1291 MiB, 16384 MiB
2025/01/10 14:45:40.281, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:41.315, 34.92 W, 0 %, 1291 MiB, 16384 MiB
2025/01/10 14:45:41.320, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:42.356, 76.68 W, 0 %, 1343 MiB, 16384 MiB
2025/01/10 14:45:42.359, 27.10 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:43.394, 34.92 W, 0 %, 1291 MiB, 16384 MiB
2025/01/10 14:45:43.400, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:44.435, 34.92 W, 0 %, 1291 MiB, 16384 MiB
2025/01/10 14:45:44.440, 26.86 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:45.476, 34.92 W, 0 %, 1291 MiB, 16384 MiB
2025/01/10 14:45:45.479, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:46.516, 92.86 W, 100 %, 1343 MiB, 16384 MiB
2025/01/10 14:45:46.520, 27.10 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:47.556, 34.92 W, 0 %, 1295 MiB, 16384 MiB
2025/01/10 14:45:47.559, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:48.596, 34.92 W, 0 %, 1295 MiB, 16384 MiB
2025/01/10 14:45:48.600, 26.86 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:49.636, 34.92 W, 0 %, 1295 MiB, 16384 MiB
2025/01/10 14:45:49.639, 26.86 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:50.677, 36.87 W, 100 %, 1321 MiB, 16384 MiB
2025/01/10 14:45:50.680, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:51.717, 35.17 W, 0 %, 1295 MiB, 16384 MiB
2025/01/10 14:45:51.720, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:52.755, 34.92 W, 0 %, 1295 MiB, 16384 MiB
2025/01/10 14:45:52.758, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:53.795, 35.17 W, 0 %, 1295 MiB, 16384 MiB
2025/01/10 14:45:53.798, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:54.834, 34.92 W, 0 %, 1295 MiB, 16384 MiB
2025/01/10 14:45:54.838, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:55.873, 34.92 W, 0 %, 1295 MiB, 16384 MiB
2025/01/10 14:45:55.879, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:56.913, 34.94 W, 0 %, 1295 MiB, 16384 MiB
2025/01/10 14:45:56.917, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:57.952, 95.46 W, 0 %, 1347 MiB, 16384 MiB
2025/01/10 14:45:57.955, 27.09 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:45:58.991, 34.94 W, 0 %, 1295 MiB, 16384 MiB
2025/01/10 14:45:58.994, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:00.032, 34.94 W, 0 %, 1295 MiB, 16384 MiB
2025/01/10 14:46:00.036, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:01.072, 34.94 W, 0 %, 1295 MiB, 16384 MiB
2025/01/10 14:46:01.075, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:02.111, 35.17 W, 100 %, 1297 MiB, 16384 MiB
2025/01/10 14:46:02.114, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:03.148, 34.92 W, 0 %, 1297 MiB, 16384 MiB
2025/01/10 14:46:03.151, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:04.187, 34.92 W, 0 %, 1297 MiB, 16384 MiB
2025/01/10 14:46:04.190, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:05.226, 34.92 W, 0 %, 1297 MiB, 16384 MiB
2025/01/10 14:46:05.229, 27.11 W, 0 %, 7 MiB, 16384 MiB
